area,contours,radius,hull_radius,centroid_x,centroid_y,weight_0_1,weight_0_2,weight_0_3,weight_0_4,weight_0_5,weight_0_6,weight_0_7,weight_1_1,weight_1_2,weight_1_3,weight_1_4,weight_1_5,weight_1_6,weight_1_7,weight_2_1,weight_2_2,weight_2_3,weight_2_4,weight_2_5,weight_2_6,weight_3_1,weight_3_2,weight_3_3,weight_3_4,weight_3_5,weight_3_6,weight_4_1,weight_4_2,weight_4_3,weight_4_4,weight_4_5,weight_4_6,weight_5_1,weight_5_2,weight_5_3,weight_5_4,weight_5_5,weight_5_6,weight_6_1,weight_6_2,weight_6_3,weight_6_4,weight_6_5,weight_6_6,weight_6_7,weight_7_1,weight_7_2,weight_7_3,weight_7_4,weight_7_5,weight_7_6,weight_7_7,num_holes,label
292.0,46,10.8249921457,13.0866602338,15.5359589041,19.4109589041,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,15.0,0.0,0.0,16.0,16.0,10.0,7.0,12.0,0.0,13.0,16.0,12.0,12.0,12.0,0.0,0.0,0.0,14.0,16.0,13.0,0.0,0.0,1,6
262.5,46,9.73843668817,13.8782960254,14.380952381,13.086984127,0.0,7.0,8.0,16.0,16.0,13.0,0.0,0.0,16.0,16.0,16.0,15.0,6.0,0.0,10.0,16.0,7.0,0.0,0.0,0.0,8.0,16.0,9.0,0.0,0.0,0.0,0.0,9.0,16.0,12.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,0,5
270.5,58,10.7492297483,14.5902730735,16.5317313617,14.4319162046,0.0,16.0,16.0,16.0,6.0,0.0,0.0,7.0,16.0,12.0,14.0,15.0,0.0,0.0,0.0,6.0,0.0,11.0,15.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,6.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,8.0,0.0,6.0,16.0,0.0,0.0,0.0,14.0,16.0,16.0,9.0,0.0,0.0,0,3
232.0,45,9.70690913219,14.3999882328,12.4813218391,13.3031609195,6.0,16.0,16.0,16.0,14.0,0.0,0.0,10.0,16.0,10.0,8.0,14.0,7.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,0.0,0.0,0.0,0.0,0,5
255.0,40,10.4168421975,12.9323788088,17.9934640523,11.3692810458,0.0,0.0,0.0,11.0,16.0,10.0,0.0,0.0,8.0,14.0,7.0,10.0,12.0,0.0,0.0,16.0,7.0,0.0,13.0,6.0,0.0,10.0,12.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,1,9
412.5,31,12.1558994413,12.7278518074,16.2113131313,14.9785858586,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,15.0,16.0,16.0,15.0,0.0,0.0,7.0,16.0,16.0,9.0,12.0,6.0,0.0,13.0,12.0,0.0,8.0,8.0,0.0,12.0,0.0,0.0,9.0,6.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,8.0,12.0,11.0,15.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,1,0
427.0,33,12.1165855062,12.6840521974,16.0753317721,15.4730679157,0.0,0.0,16.0,16.0,6.0,0.0,0.0,0.0,9.0,13.0,0.0,15.0,0.0,0.0,0.0,14.0,7.0,0.0,8.0,0.0,0.0,16.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,8.0,8.0,0.0,12.0,0.0,0.0,14.0,6.0,0.0,15.0,9.0,13.0,14.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,1,0
252.0,43,9.68455829216,12.7967766315,13.9431216931,17.1038359788,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,0.0,0.0,0.0,0.0,12.0,15.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,0.0,16.0,16.0,15.0,0.0,0.0,0.0,12.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,11.0,16.0,13.0,0.0,0.0,0,6
220.5,49,9.67786015525,13.1165417652,15.9886621315,12.8699924414,0.0,0.0,8.0,14.0,16.0,13.0,0.0,0.0,10.0,16.0,15.0,10.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,0.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,12.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,8.0,14.0,6.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0,5
293.5,50,9.36790481952,14.1393188357,16.628052243,13.3441226576,0.0,8.0,16.0,16.0,16.0,9.0,0.0,0.0,16.0,14.0,14.0,16.0,7.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,11.0,15.0,16.0,0.0,0.0,13.0,16.0,16.0,16.0,7.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,0,7
282.0,49,10.1377240892,12.795539985,13.8043735225,17.9970449173,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,8.0,0.0,13.0,16.0,14.0,15.0,16.0,6.0,0.0,15.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,13.0,16.0,6.0,0.0,0.0,0,4
241.0,36,10.480085765,13.6530516816,17.1763485477,14.5082987552,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,0.0,0.0,0.0,0.0,14.0,16.0,13.0,0.0,0.0,15.0,16.0,16.0,11.0,0.0,0.0,0.0,8.0,16.0,8.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0,1
260.5,45,9.28248448365,14.6998216042,15.040946897,17.7530390275,0.0,16.0,16.0,11.0,0.0,0.0,0.0,0.0,12.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,7.0,16.0,16.0,12.0,12.0,13.0,0.0,0.0,16.0,16.0,16.0,16.0,7.0,0.0,0,2
262.5,59,10.1627670405,14.1139210756,17.4977777778,16.4526984127,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,12.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,11.0,16.0,8.0,0.0,0.0,6.0,16.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,7.0,11.0,8.0,14.0,16.0,0.0,0.0,0.0,14.0,16.0,16.0,9.0,0.0,0,3
278.5,55,10.2235753923,14.1329357195,17.434470377,15.9353680431,0.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,14.0,15.0,14.0,14.0,0.0,0.0,0.0,15.0,6.0,8.0,16.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,11.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,8.0,11.0,8.0,15.0,12.0,0.0,0.0,9.0,16.0,16.0,16.0,0.0,0.0,0,3
430.5,31,12.3889687083,13.8474056455,16.0360046458,15.7142857143,0.0,8.0,16.0,16.0,0.0,0.0,0.0,0.0,15.0,7.0,6.0,15.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,15.0,16.0,16.0,16.0,0.0,0.0,8.0,16.0,16.0,16.0,0.0,0.0,11.0,13.0,0.0,8.0,7.0,0.0,16.0,12.0,8.0,12.0,0.0,0.0,0.0,7.0,16.0,16.0,14.0,0.0,0.0,2,8
243.5,46,9.28947977721,13.877416866,12.8583162218,13.0513347023,7.0,16.0,16.0,16.0,0.0,0.0,0.0,12.0,16.0,12.0,15.0,16.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,8.0,16.0,16.0,0.0,0.0,0.0,0.0,0,5
267.5,62,9.87849275668,12.9747966774,15.5246105919,13.4510903427,0.0,9.0,16.0,16.0,13.0,0.0,0.0,0.0,16.0,9.0,11.0,16.0,0.0,0.0,0.0,7.0,0.0,8.0,14.0,0.0,0.0,0.0,8.0,14.0,13.0,0.0,0.0,16.0,16.0,16.0,16.0,10.0,6.0,6.0,10.0,11.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0,7
252.5,28,10.0298625526,13.2935490911,14.0943894389,14.6211221122,0.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,7.0,16.0,16.0,16.0,0.0,0.0,9.0,13.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,0.0,0.0,0.0,0,1
200.5,51,10.0324354898,15.1244875111,16.3167082294,12.927680798,0.0,8.0,12.0,16.0,16.0,8.0,0.0,0.0,16.0,16.0,10.0,7.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,12.0,16.0,12.0,0.0,0.0,0.0,0,5
432.0,37,12.0060386578,13.0970868393,15.1485339506,15.400462963,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,16.0,16.0,9.0,14.0,8.0,6.0,15.0,7.0,0.0,12.0,6.0,7.0,12.0,0.0,0.0,13.0,0.0,6.0,12.0,0.0,8.0,14.0,0.0,0.0,16.0,12.0,15.0,7.0,0.0,0.0,0.0,12.0,16.0,7.0,0.0,0.0,0.0,1,0
249.5,57,8.94764468022,13.3737655558,15.3026052104,17.2491649967,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,6.0,0.0,13.0,12.0,0.0,15.0,7.0,0.0,16.0,0.0,8.0,16.0,0.0,12.0,16.0,16.0,16.0,15.0,0.0,6.0,8.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0,4
245.5,39,10.4467994755,13.2114165347,14.7338764426,14.9517990496,0.0,0.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,7.0,16.0,14.0,0.0,0.0,0.0,9.0,16.0,10.0,0.0,0.0,0.0,11.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,0.0,0.0,0.0,0,1
393.0,49,10.8475627916,13.8128224797,15.5958439355,14.8074639525,0.0,6.0,10.0,16.0,12.0,0.0,0.0,0.0,15.0,15.0,9.0,15.0,8.0,0.0,6.0,16.0,0.0,0.0,14.0,8.0,0.0,14.0,14.0,14.0,12.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,11.0,13.0,16.0,0.0,0.0,0.0,16.0,8.0,13.0,14.0,0.0,0.0,0.0,10.0,16.0,16.0,12.0,0.0,0.0,1,8
263.0,49,9.13667427371,14.46328276,14.9366286439,17.1527249683,0.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,7.0,11.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,8.0,0.0,0.0,14.0,16.0,16.0,16.0,8.0,0.0,0,2
459.0,29,12.5470113309,13.5268700877,15.7839506173,15.9742193174,0.0,0.0,16.0,14.0,0.0,0.0,0.0,0.0,16.0,14.0,13.0,11.0,0.0,0.0,0.0,16.0,12.0,0.0,11.0,0.0,0.0,12.0,11.0,0.0,0.0,8.0,6.0,8.0,0.0,0.0,0.0,8.0,0.0,11.0,0.0,0.0,10.0,8.0,0.0,15.0,13.0,9.0,14.0,0.0,0.0,0.0,0.0,16.0,16.0,14.0,0.0,0.0,1,0
211.0,53,9.64222874109,14.7724472088,18.0039494471,14.7440758294,0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,15.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,10.0,16.0,16.0,9.0,0.0,0.0,0,3
354.5,41,10.2157803722,13.4059729731,14.9929478138,14.5481899389,0.0,6.0,16.0,16.0,10.0,0.0,0.0,0.0,8.0,16.0,16.0,16.0,0.0,0.0,0.0,8.0,16.0,16.0,16.0,0.0,8.0,16.0,16.0,16.0,12.0,0.0,0.0,15.0,16.0,12.0,0.0,0.0,0.0,14.0,16.0,12.0,0.0,0.0,0.0,15.0,16.0,16.0,0.0,0.0,0.0,0.0,7.0,16.0,13.0,0.0,0.0,0.0,0,8
287.5,54,10.52580962,12.6515105714,15.8075362319,13.0834782609,0.0,10.0,16.0,9.0,0.0,0.0,0.0,6.0,14.0,0.0,13.0,6.0,0.0,0.0,7.0,14.0,0.0,8.0,16.0,0.0,0.0,12.0,16.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,9.0,16.0,8.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,1,9
299.0,55,11.9098994679,12.8104139855,16.3366778149,11.6360089186,0.0,9.0,16.0,16.0,6.0,0.0,0.0,0.0,16.0,0.0,6.0,16.0,0.0,0.0,8.0,16.0,0.0,0.0,16.0,8.0,0.0,14.0,16.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,1,9
272.0,44,9.81091680583,13.8211892565,17.2677696078,13.462622549,0.0,13.0,16.0,16.0,16.0,7.0,0.0,0.0,9.0,8.0,8.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,15.0,16.0,16.0,16.0,10.0,0.0,7.0,16.0,10.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0,7
254.0,47,10.0988480036,14.0385644738,17.8339895013,11.6482939633,0.0,6.0,16.0,16.0,16.0,16.0,0.0,0.0,16.0,15.0,12.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,6.0,16.0,6.0,0.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,0,7
285.0,60,9.81314505644,12.6132863382,15.1304093567,16.214619883,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,9.0,9.0,16.0,7.0,0.0,14.0,14.0,13.0,16.0,0.0,0.0,16.0,8.0,14.0,16.0,16.0,16.0,15.0,0.0,0.0,0.0,7.0,16.0,6.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0,4
264.0,40,10.8544584549,12.7180118987,14.5340909091,19.8453282828,0.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,12.0,8.0,0.0,0.0,16.0,16.0,16.0,16.0,8.0,0.0,14.0,16.0,16.0,16.0,8.0,0.0,0.0,6.0,16.0,16.0,13.0,0.0,0.0,0,6
350.5,46,10.6128434659,13.8479755616,14.0941512126,13.5611031859,0.0,16.0,13.0,0.0,6.0,0.0,0.0,6.0,16.0,13.0,12.0,16.0,6.0,0.0,6.0,16.0,0.0,0.0,16.0,0.0,0.0,15.0,13.0,15.0,14.0,0.0,0.0,9.0,16.0,16.0,0.0,0.0,0.0,13.0,16.0,6.0,0.0,0.0,8.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,0.0,0.0,0.0,0.0,0,8
403.0,34,11.4692822966,13.8362088827,16.1124896609,15.3126550868,0.0,0.0,16.0,16.0,7.0,0.0,0.0,0.0,16.0,10.0,8.0,16.0,0.0,0.0,0.0,16.0,10.0,10.0,16.0,0.0,0.0,11.0,16.0,16.0,9.0,0.0,0.0,8.0,16.0,16.0,16.0,0.0,0.0,9.0,13.0,0.0,12.0,7.0,0.0,12.0,10.0,8.0,15.0,0.0,0.0,0.0,9.0,16.0,16.0,6.0,0.0,0.0,2,8
435.0,38,12.2187853404,13.2001314694,16.046743295,16.5781609195,0.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,11.0,12.0,11.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,10.0,0.0,0.0,14.0,0.0,0.0,7.0,0.0,0.0,12.0,0.0,0.0,0.0,9.0,0.0,14.0,0.0,0.0,0.0,10.0,0.0,12.0,9.0,8.0,12.0,10.0,0.0,0.0,0.0,14.0,16.0,14.0,0.0,0.0,1,0
227.5,23,10.2512535739,12.8540395019,14.767032967,15.7208791209,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,8.0,16.0,12.0,0.0,0.0,0.0,8.0,16.0,12.0,0.0,0.0,0.0,8.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0,1
245.0,58,9.30989734974,13.070599276,15.3129251701,14.9557823129,0.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,7.0,15.0,7.0,16.0,11.0,12.0,16.0,10.0,0.0,11.0,16.0,16.0,11.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0,4
293.5,45,10.1731746443,14.7239142045,16.9750141965,14.4434980125,0.0,14.0,16.0,16.0,11.0,0.0,0.0,0.0,15.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,14.0,0.0,0.0,0.0,15.0,16.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,6.0,0.0,12.0,16.0,8.0,0.0,0.0,11.0,16.0,16.0,16.0,0.0,0.0,0,3
318.0,23,11.1842344537,13.1820593672,14.0125786164,15.9234800839,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,16.0,16.0,12.0,0.0,0.0,0.0,14.0,16.0,16.0,0.0,0.0,0.0,12.0,16.0,16.0,6.0,0.0,0.0,11.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,14.0,16.0,6.0,0.0,0.0,0,1
349.5,37,11.2393928983,14.6301936922,14.6790653314,13.5283738674,0.0,16.0,16.0,16.0,13.0,0.0,0.0,0.0,16.0,16.0,13.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,11.0,14.0,15.0,11.0,0.0,0.0,0.0,16.0,14.0,0.0,0.0,0.0,13.0,16.0,8.0,0.0,0.0,0.0,16.0,16.0,11.0,0.0,0.0,0.0,0.0,12.0,16.0,9.0,0.0,0.0,0.0,1,8
225.0,56,10.4910859187,14.5262018501,15.9281481481,16.0244444444,0.0,16.0,16.0,14.0,0.0,0.0,0.0,11.0,11.0,8.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,11.0,16.0,15.0,12.0,7.0,0.0,0.0,8.0,8.0,10.0,16.0,8.0,0.0,0,2
248.5,54,9.79046208014,14.1029984068,17.5861837693,13.095908786,0.0,0.0,14.0,16.0,16.0,16.0,0.0,0.0,13.0,13.0,8.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,11.0,16.0,16.0,16.0,8.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0,7
319.0,42,11.1300710905,12.9738173186,16.263322884,18.2742946708,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,0.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,0.0,0.0,14.0,16.0,16.0,16.0,11.0,0.0,10.0,16.0,16.0,16.0,13.0,0.0,0.0,0.0,11.0,16.0,16.0,0.0,0.0,0,6
355.5,38,10.8877415936,12.5569191851,16.2240975152,15.3891233005,0.0,0.0,12.0,16.0,6.0,0.0,0.0,0.0,11.0,16.0,16.0,12.0,0.0,0.0,0.0,16.0,16.0,16.0,13.0,0.0,0.0,13.0,16.0,16.0,12.0,0.0,0.0,0.0,16.0,16.0,15.0,0.0,0.0,7.0,16.0,0.0,16.0,0.0,0.0,0.0,16.0,8.0,16.0,0.0,0.0,0.0,0.0,14.0,16.0,9.0,0.0,0.0,1,8
493.0,30,12.6841719218,13.249266701,15.5500338066,16.1974306964,0.0,13.0,16.0,11.0,0.0,0.0,0.0,0.0,16.0,8.0,14.0,9.0,0.0,0.0,7.0,14.0,0.0,0.0,15.0,0.0,9.0,12.0,0.0,0.0,8.0,10.0,8.0,12.0,0.0,0.0,0.0,12.0,7.0,13.0,0.0,0.0,0.0,12.0,0.0,16.0,6.0,0.0,13.0,9.0,0.0,0.0,10.0,16.0,16.0,14.0,0.0,0.0,1,0
275.0,43,9.51892041745,14.1485950454,15.6157575758,15.3339393939,0.0,8.0,16.0,16.0,10.0,0.0,0.0,0.0,16.0,16.0,16.0,12.0,0.0,0.0,0.0,6.0,7.0,16.0,7.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,7.0,16.0,7.0,0.0,0.0,0.0,10.0,16.0,16.0,16.0,0.0,0.0,0.0,8.0,16.0,16.0,8.0,0.0,0.0,0,2
430.5,30,11.4405683795,13.6880767255,16.035617499,14.9396051103,0.0,0.0,12.0,16.0,14.0,0.0,0.0,0.0,13.0,10.0,0.0,10.0,8.0,0.0,6.0,16.0,7.0,9.0,15.0,0.0,0.0,16.0,16.0,16.0,13.0,0.0,0.0,12.0,11.0,0.0,8.0,8.0,0.0,12.0,0.0,0.0,7.0,8.0,0.0,12.0,8.0,8.0,14.0,0.0,0.0,0.0,7.0,16.0,14.0,0.0,0.0,0.0,2,8
338.5,42,10.7289936052,13.3677058315,14.4815361891,14.4140817331,0.0,8.0,16.0,16.0,6.0,0.0,0.0,0.0,14.0,0.0,10.0,16.0,0.0,0.0,0.0,7.0,0.0,10.0,14.0,0.0,0.0,14.0,16.0,13.0,0.0,0.0,0.0,8.0,16.0,10.0,0.0,0.0,0.0,10.0,8.0,13.0,0.0,0.0,0.0,15.0,0.0,14.0,0.0,0.0,0.0,0.0,10.0,16.0,14.0,0.0,0.0,0.0,2,8
232.5,52,9.8969355875,14.1191079014,16.7770609319,15.6379928315,0.0,8.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,8.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,15.0,11.0,13.0,15.0,0.0,0.0,0.0,10.0,16.0,12.0,0.0,0.0,0.0,0,3
241.5,36,10.2108516187,13.492211154,16.8309178744,15.5238095238,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,7.0,16.0,12.0,0.0,0.0,9.0,16.0,16.0,12.0,0.0,8.0,16.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,0.0,0.0,0,1
256.5,42,10.8329587272,14.1282506047,16.38791423,13.3658219623,0.0,7.0,16.0,16.0,13.0,0.0,0.0,11.0,16.0,13.0,16.0,16.0,0.0,0.0,8.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,7.0,15.0,13.0,0.0,0.0,0.0,10.0,16.0,11.0,0.0,0.0,0.0,0,3
239.5,57,9.08775618045,11.8737119813,14.8636047321,17.6945024356,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,16.0,6.0,8.0,16.0,13.0,16.0,14.0,0.0,0.0,11.0,13.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0,4
301.0,42,11.2028287276,13.0896382552,15.0387596899,18.9086378738,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,6.0,0.0,0.0,0.0,16.0,10.0,10.0,15.0,0.0,0.0,16.0,0.0,0.0,9.0,8.0,0.0,11.0,10.0,0.0,16.0,6.0,0.0,0.0,0.0,16.0,16.0,11.0,0.0,0.0,1,6
