area,width,contours,radius,centroid_x,centroid_y,corners,circles,angle,weight_0_2,weight_0_3,weight_0_4,weight_0_5,weight_0_6,weight_1_1,weight_1_2,weight_1_3,weight_1_4,weight_1_5,weight_1_6,weight_2_1,weight_2_2,weight_2_3,weight_2_4,weight_2_5,weight_2_6,weight_3_1,weight_3_2,weight_3_3,weight_3_4,weight_3_5,weight_3_6,weight_4_1,weight_4_2,weight_4_3,weight_4_4,weight_4_5,weight_4_6,weight_5_1,weight_5_2,weight_5_3,weight_5_4,weight_5_5,weight_5_6,weight_6_1,weight_6_2,weight_6_3,weight_6_4,weight_6_5,weight_6_6,weight_7_2,weight_7_3,weight_7_4,weight_7_5,weight_7_6,weight_7_7,num_holes,label
265.5,20.0,56.0,10.8051524102,16.5323289391,14.3389830508,25.0,3.0,87.5104470253,15.0,16.0,13.0,0.0,0.0,7.0,16.0,12.0,14.0,15.0,0.0,0.0,6.0,0.0,11.0,15.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,6.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,8.0,0.0,6.0,16.0,0.0,12.0,16.0,16.0,9.0,0.0,0.0,0.0,3
228.0,21.0,45.0,9.53084375809,12.5855263158,13.264619883,20.0,1.0,90.0,14.0,16.0,16.0,12.0,0.0,10.0,16.0,10.0,8.0,14.0,7.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,5
243.5,20.0,45.0,9.87909077971,17.7973990418,11.2087611225,30.0,0.0,-81.2538375854,0.0,0.0,9.0,15.0,9.0,0.0,8.0,14.0,7.0,9.0,11.0,0.0,16.0,0.0,0.0,13.0,6.0,0.0,10.0,12.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,1.0,9
253.5,19.0,61.0,9.72450122534,15.8632478632,13.8842866535,31.0,3.0,90.0,0.0,14.0,14.0,0.0,0.0,0.0,15.0,16.0,16.0,15.0,0.0,0.0,13.0,16.0,0.0,12.0,6.0,0.0,10.0,12.0,0.0,6.0,8.0,0.0,12.0,0.0,0.0,9.0,6.0,0.0,11.0,0.0,0.0,10.0,0.0,0.0,8.0,12.0,11.0,15.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,1.0,0
200.5,19.0,60.0,10.5417463421,15.319201995,15.0207813799,38.0,3.0,90.0,0.0,15.0,15.0,6.0,0.0,0.0,9.0,13.0,0.0,15.0,0.0,0.0,12.0,7.0,0.0,8.0,0.0,0.0,15.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,6.0,6.0,0.0,12.0,0.0,0.0,11.0,0.0,0.0,15.0,9.0,10.0,12.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,1.0,0
245.5,16.0,45.0,8.93681628396,13.9796334012,17.1031907671,24.0,1.0,87.614055872,0.0,10.0,15.0,0.0,0.0,0.0,0.0,16.0,14.0,0.0,0.0,0.0,12.0,15.0,0.0,0.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,16.0,16.0,15.0,0.0,0.0,0.0,12.0,14.0,16.0,10.0,0.0,0.0,9.0,15.0,9.0,0.0,0.0,0.0,6
214.0,20.0,51.0,8.91309618804,15.9384735202,13.0817757009,24.0,1.0,-81.0273742676,0.0,8.0,8.0,12.0,9.0,0.0,10.0,16.0,15.0,10.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,12.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,8.0,14.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,5
267.5,17.0,45.0,8.59970782694,16.8018691589,13.33894081,25.0,0.0,90.0,6.0,12.0,16.0,16.0,6.0,0.0,12.0,14.0,11.0,16.0,7.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,11.0,15.0,16.0,0.0,0.0,12.0,16.0,16.0,16.0,0.0,0.0,0.0,15.0,12.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,7
277.0,21.0,52.0,9.55210901669,13.8598074609,17.9175691937,23.0,0.0,90.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,8.0,0.0,12.0,16.0,14.0,15.0,16.0,6.0,0.0,15.0,16.0,16.0,12.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,4
223.0,17.0,33.0,10.0088583385,17.1629297459,14.697309417,17.0,0.0,90.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,16.0,14.0,0.0,0.0,0.0,14.0,16.0,12.0,0.0,0.0,15.0,16.0,16.0,8.0,0.0,0.0,0.0,8.0,16.0,8.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,1
248.0,21.0,43.0,9.09434222393,14.873655914,17.5134408602,18.0,3.0,90.0,16.0,16.0,10.0,0.0,0.0,0.0,11.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,7.0,16.0,13.0,10.0,12.0,9.0,15.0,16.0,16.0,12.0,6.0,0.0,0.0,2
242.5,19.0,61.0,9.58328204041,17.4041237113,16.3326460481,23.0,2.0,84.2894067764,0.0,16.0,14.0,0.0,0.0,0.0,16.0,11.0,11.0,10.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,16.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,6.0,11.0,6.0,13.0,12.0,0.0,12.0,16.0,15.0,7.0,0.0,0.0,3
264.0,20.0,58.0,9.81756511965,17.3257575758,15.9804292929,23.0,3.0,83.9909939766,0.0,10.0,11.0,0.0,0.0,0.0,14.0,15.0,13.0,14.0,0.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,11.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,8.0,11.0,8.0,14.0,11.0,7.0,16.0,12.0,12.0,0.0,0.0,0.0,3
365.0,19.0,44.0,11.1332921578,15.5872146119,14.5228310502,25.0,3.0,86.1859250069,7.0,16.0,15.0,0.0,0.0,0.0,15.0,7.0,6.0,15.0,0.0,0.0,15.0,0.0,0.0,13.0,0.0,0.0,15.0,16.0,16.0,15.0,0.0,0.0,8.0,16.0,15.0,15.0,0.0,0.0,11.0,13.0,0.0,0.0,6.0,0.0,16.0,12.0,8.0,10.0,0.0,7.0,15.0,16.0,12.0,0.0,0.0,2.0,8
237.5,20.0,45.0,9.2054574866,12.7838596491,13.0568421053,25.0,2.0,90.0,16.0,16.0,13.0,0.0,0.0,12.0,16.0,12.0,15.0,16.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,5
259.0,20.0,55.0,9.66301006921,15.564993565,13.3442728443,26.0,2.0,90.0,8.0,16.0,16.0,12.0,0.0,0.0,16.0,9.0,11.0,16.0,0.0,0.0,7.0,0.0,8.0,14.0,0.0,0.0,0.0,8.0,14.0,12.0,0.0,0.0,16.0,16.0,16.0,16.0,8.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,7
226.0,16.0,29.0,9.4847765673,14.1143067847,14.2020648968,16.0,0.0,-87.7093887329,0.0,16.0,8.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,6.0,16.0,16.0,16.0,0.0,0.0,8.0,10.0,15.0,12.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,0.0,1
194.0,18.0,49.0,9.67808445414,16.470790378,13.1589347079,22.0,1.0,90.0,8.0,10.0,12.0,15.0,8.0,0.0,16.0,15.0,10.0,7.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,12.0,16.0,10.0,0.0,0.0,0.0,0.0,5
414.0,19.0,28.0,12.4765190327,15.3176328502,15.5273752013,26.0,1.0,-83.6598129272,7.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,0.0,0.0,16.0,16.0,8.0,12.0,8.0,0.0,15.0,7.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,13.0,0.0,0.0,12.0,0.0,8.0,14.0,0.0,0.0,16.0,11.0,15.0,7.0,0.0,7.0,15.0,7.0,0.0,0.0,0.0,1.0,0
227.5,21.0,62.0,8.5575953448,15.1816849817,17.1355311355,34.0,0.0,-63.4349517822,0.0,0.0,14.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,15.0,7.0,0.0,16.0,0.0,8.0,14.0,0.0,11.0,16.0,15.0,16.0,15.0,0.0,0.0,8.0,10.0,16.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4
224.0,13.0,32.0,10.3072593556,14.834077381,15.1339285714,21.0,0.0,-83.1572265625,0.0,15.0,13.0,0.0,0.0,0.0,0.0,16.0,16.0,6.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,6.0,16.0,13.0,0.0,0.0,0.0,8.0,16.0,6.0,0.0,0.0,0.0,11.0,16.0,9.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,1
387.0,19.0,42.0,10.4896506524,15.6261843239,14.7924203273,26.0,2.0,90.0,6.0,9.0,16.0,10.0,0.0,0.0,15.0,15.0,9.0,15.0,8.0,0.0,16.0,0.0,0.0,12.0,6.0,0.0,14.0,13.0,14.0,12.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,0.0,11.0,11.0,16.0,0.0,0.0,0.0,16.0,8.0,13.0,14.0,0.0,8.0,16.0,12.0,10.0,0.0,0.0,2.0,8
255.0,20.0,50.0,9.47393981916,14.8065359477,16.9300653595,25.0,3.0,83.9909939766,13.0,14.0,0.0,0.0,0.0,0.0,16.0,15.0,16.0,0.0,0.0,7.0,11.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,8.0,11.0,12.0,10.0,10.0,6.0,0.0,0.0,2
239.5,20.0,53.0,10.3058505049,14.7828810021,15.5233124565,33.0,4.0,90.0,0.0,15.0,12.0,0.0,0.0,0.0,16.0,14.0,13.0,11.0,0.0,0.0,16.0,12.0,0.0,8.0,0.0,0.0,11.0,11.0,0.0,0.0,6.0,6.0,8.0,0.0,0.0,0.0,8.0,0.0,11.0,0.0,0.0,8.0,6.0,0.0,15.0,13.0,9.0,13.0,0.0,0.0,12.0,14.0,12.0,0.0,0.0,1.0,0
187.5,17.0,46.0,9.24285539032,17.9004444444,14.7386666667,21.0,2.0,87.5104472637,0.0,14.0,16.0,14.0,0.0,0.0,15.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,7.0,15.0,12.0,8.0,0.0,0.0,0.0,3
348.0,20.0,47.0,9.5241435058,15.0799808429,14.5876436782,18.0,1.0,-75.963760376,0.0,14.0,16.0,9.0,0.0,0.0,8.0,16.0,14.0,16.0,0.0,0.0,7.0,16.0,13.0,16.0,0.0,8.0,13.0,16.0,16.0,12.0,0.0,0.0,15.0,16.0,12.0,0.0,0.0,0.0,14.0,16.0,12.0,0.0,0.0,0.0,15.0,16.0,16.0,0.0,0.0,7.0,16.0,11.0,0.0,0.0,0.0,0.0,8
284.5,20.0,52.0,10.338107377,15.8869361453,12.992970123,29.0,4.0,79.2157020569,8.0,16.0,8.0,0.0,0.0,6.0,14.0,0.0,13.0,6.0,0.0,6.0,12.0,0.0,7.0,16.0,0.0,0.0,12.0,16.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,9.0,16.0,8.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,1.0,9
294.0,20.0,51.0,12.3511611806,16.4342403628,11.522675737,25.0,2.0,78.6900672913,8.0,15.0,14.0,6.0,0.0,0.0,16.0,0.0,6.0,16.0,0.0,7.0,16.0,0.0,0.0,16.0,8.0,0.0,14.0,16.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,1.0,9
261.5,19.0,47.0,9.49656532278,17.3830465264,13.3052899936,18.0,3.0,90.0,11.0,16.0,16.0,16.0,7.0,0.0,8.0,8.0,8.0,16.0,12.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,15.0,16.0,16.0,16.0,10.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,7
250.5,22.0,44.0,9.79977328689,17.8176979375,11.7292082502,28.0,0.0,90.0,6.0,12.0,14.0,16.0,16.0,0.0,16.0,15.0,12.0,15.0,16.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,6.0,16.0,6.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,7
281.5,24.0,56.0,9.58731299111,15.0461811723,16.3475429248,28.0,1.0,-55.007976532,0.0,7.0,16.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,7.0,9.0,16.0,7.0,0.0,14.0,14.0,13.0,16.0,0.0,0.0,16.0,8.0,14.0,16.0,16.0,16.0,15.0,0.0,0.0,0.0,7.0,16.0,6.0,0.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,4
251.0,19.0,30.0,10.5193627711,14.6832669323,20.1759628154,20.0,1.0,90.0,7.0,11.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,12.0,8.0,0.0,0.0,16.0,16.0,16.0,16.0,7.0,0.0,14.0,16.0,13.0,15.0,7.0,6.0,15.0,16.0,11.0,0.0,0.0,0.0,6
281.0,19.0,51.0,9.55588646403,13.8481613286,14.8855278766,26.0,3.0,-87.1375961304,15.0,12.0,0.0,6.0,0.0,0.0,16.0,13.0,6.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,15.0,11.0,15.0,14.0,0.0,0.0,9.0,16.0,16.0,0.0,0.0,0.0,13.0,16.0,6.0,0.0,0.0,8.0,16.0,16.0,0.0,0.0,0.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,8
397.0,18.0,33.0,10.6618291133,16.1347607053,15.3576826196,24.0,3.0,86.4236655235,0.0,14.0,15.0,6.0,0.0,0.0,16.0,8.0,8.0,15.0,0.0,0.0,16.0,10.0,10.0,15.0,0.0,0.0,11.0,16.0,16.0,9.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,9.0,13.0,0.0,10.0,7.0,0.0,12.0,10.0,8.0,15.0,0.0,7.0,16.0,13.0,0.0,0.0,0.0,2.0,8
295.5,21.0,30.0,10.466923323,15.027072758,17.2820078962,21.0,2.0,90.0,8.0,16.0,15.0,0.0,0.0,0.0,15.0,15.0,12.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,6.0,6.0,16.0,0.0,0.0,8.0,12.0,7.0,16.0,0.0,0.0,9.0,12.0,0.0,16.0,14.0,12.0,15.0,12.0,7.0,14.0,16.0,16.0,9.0,0.0,1.0,0
215.0,11.0,29.0,10.1395691373,14.9139534884,15.4775193798,19.0,0.0,90.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,6.0,16.0,12.0,0.0,0.0,0.0,0.0,16.0,14.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,1
233.0,22.0,54.0,8.89837138165,15.4492131617,14.8655221745,26.0,1.0,-59.5344543457,0.0,14.0,11.0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,7.0,15.0,0.0,16.0,11.0,12.0,16.0,10.0,0.0,9.0,14.0,16.0,11.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,15.0,12.0,0.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,4
284.0,18.0,45.0,9.01726531545,16.9759389671,14.4201877934,20.0,2.0,87.5104467869,12.0,16.0,16.0,10.0,0.0,0.0,15.0,13.0,13.0,16.0,0.0,0.0,0.0,14.0,16.0,14.0,0.0,0.0,0.0,15.0,14.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,11.0,16.0,8.0,9.0,16.0,16.0,15.0,0.0,0.0,0.0,3
313.0,16.0,25.0,11.1468162008,13.9179978701,15.8615548456,14.0,0.0,82.5685920715,0.0,11.0,7.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,16.0,16.0,10.0,0.0,0.0,0.0,14.0,16.0,16.0,0.0,0.0,0.0,12.0,16.0,16.0,0.0,0.0,0.0,11.0,16.0,16.0,10.0,0.0,0.0,11.0,12.0,6.0,0.0,0.0,0.0,1
343.5,18.0,29.0,10.8592088552,14.7573993207,13.4240659874,25.0,3.0,90.0,15.0,16.0,16.0,12.0,0.0,0.0,16.0,13.0,11.0,16.0,0.0,0.0,16.0,0.0,0.0,15.0,0.0,0.0,11.0,11.0,15.0,11.0,0.0,0.0,0.0,16.0,14.0,0.0,0.0,0.0,13.0,16.0,8.0,0.0,0.0,0.0,16.0,14.0,11.0,0.0,0.0,12.0,16.0,7.0,0.0,0.0,0.0,1.0,8
215.5,22.0,52.0,10.1819336737,16.1662799691,16.1732405259,24.0,2.0,82.2348337173,13.0,16.0,13.0,0.0,0.0,11.0,11.0,8.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,11.0,16.0,15.0,12.0,7.0,8.0,8.0,9.0,12.0,7.0,0.0,0.0,2
238.5,19.0,54.0,9.29668575881,17.6457023061,12.9951083159,28.0,1.0,90.0,0.0,11.0,15.0,16.0,15.0,0.0,12.0,13.0,8.0,13.0,14.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,8.0,16.0,16.0,16.0,7.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,7
303.0,18.0,37.0,10.5398059965,16.49559956,18.4114411441,20.0,2.0,90.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,15.0,14.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,12.0,14.0,16.0,16.0,0.0,0.0,12.0,16.0,15.0,13.0,10.0,0.0,10.0,16.0,6.0,13.0,12.0,0.0,9.0,15.0,13.0,0.0,0.0,1.0,6
336.5,16.0,32.0,10.6393881895,16.1144130758,15.4482417038,21.0,0.0,84.8055710793,0.0,11.0,14.0,0.0,0.0,0.0,11.0,16.0,16.0,10.0,0.0,0.0,16.0,16.0,16.0,11.0,0.0,0.0,10.0,16.0,16.0,8.0,0.0,0.0,0.0,16.0,16.0,15.0,0.0,0.0,7.0,16.0,0.0,15.0,0.0,0.0,0.0,16.0,6.0,16.0,0.0,0.0,11.0,15.0,7.0,0.0,0.0,1.0,8
492.0,21.0,27.0,12.9843225985,15.5701219512,16.1998644986,25.0,4.0,90.0,12.0,16.0,10.0,0.0,0.0,0.0,16.0,6.0,14.0,9.0,0.0,7.0,14.0,0.0,0.0,15.0,0.0,8.0,12.0,0.0,0.0,8.0,10.0,8.0,12.0,0.0,0.0,0.0,12.0,7.0,13.0,0.0,0.0,0.0,12.0,0.0,16.0,6.0,0.0,13.0,9.0,9.0,16.0,16.0,13.0,0.0,0.0,1.0,0
261.0,18.0,40.0,8.67238332082,15.6238825032,15.4438058748,23.0,2.0,83.6598081589,7.0,16.0,16.0,6.0,0.0,0.0,16.0,16.0,16.0,11.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,16.0,0.0,7.0,16.0,16.0,7.0,0.0,0.0,0.0,2
427.0,19.0,26.0,11.4622847855,16.056206089,14.9640905543,26.0,5.0,90.0,0.0,10.0,12.0,11.0,0.0,0.0,13.0,10.0,0.0,8.0,8.0,0.0,13.0,0.0,9.0,15.0,0.0,0.0,16.0,16.0,16.0,12.0,0.0,0.0,12.0,11.0,0.0,7.0,8.0,0.0,12.0,0.0,0.0,7.0,8.0,0.0,12.0,8.0,8.0,14.0,0.0,6.0,12.0,11.0,0.0,0.0,0.0,2.0,8
258.0,18.0,48.0,9.87322456222,14.7228682171,16.3417312661,20.0,3.0,90.0,7.0,16.0,13.0,6.0,0.0,0.0,12.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,14.0,14.0,13.0,0.0,0.0,0.0,6.0,16.0,9.0,0.0,0.0,0.0,10.0,7.0,13.0,0.0,0.0,0.0,14.0,0.0,13.0,0.0,0.0,9.0,14.0,11.0,0.0,0.0,0.0,2.0,8
217.0,18.0,48.0,9.81111188366,16.8794162826,15.8717357911,18.0,2.0,-86.8201675415,0.0,16.0,15.0,0.0,0.0,0.0,0.0,8.0,11.0,15.0,0.0,0.0,0.0,0.0,14.0,13.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,15.0,11.0,12.0,15.0,0.0,8.0,12.0,10.0,0.0,0.0,0.0,0.0,3
224.5,17.0,39.0,8.9184345206,16.9057164068,15.3964365256,22.0,0.0,90.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,7.0,16.0,12.0,0.0,0.0,9.0,16.0,16.0,11.0,0.0,8.0,16.0,11.0,16.0,12.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,1
244.5,19.0,42.0,9.94405435759,16.4498977505,13.3871847307,19.0,1.0,90.0,7.0,14.0,16.0,11.0,0.0,11.0,16.0,12.0,15.0,16.0,0.0,6.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,7.0,15.0,13.0,0.0,8.0,15.0,9.0,0.0,0.0,0.0,0.0,3
232.0,19.0,51.0,9.3810848994,14.8570402299,17.6932471264,24.0,1.0,-75.963760376,0.0,0.0,11.0,6.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,16.0,0.0,8.0,16.0,12.0,16.0,14.0,0.0,0.0,11.0,13.0,16.0,12.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,4
295.0,19.0,40.0,11.2378574769,15.1480225989,19.0830508475,30.0,3.0,64.6538219452,0.0,11.0,0.0,0.0,0.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,6.0,0.0,0.0,0.0,16.0,9.0,10.0,15.0,0.0,0.0,16.0,0.0,0.0,9.0,8.0,0.0,11.0,10.0,0.0,16.0,6.0,0.0,15.0,12.0,9.0,0.0,0.0,1.0,6
279.5,21.0,55.0,9.53855695799,17.1347644603,15.1598091831,25.0,3.0,81.8698968887,7.0,13.0,16.0,8.0,0.0,8.0,16.0,12.0,8.0,16.0,0.0,0.0,7.0,0.0,6.0,15.0,0.0,0.0,0.0,13.0,16.0,8.0,0.0,0.0,6.0,12.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,6.0,8.0,0.0,14.0,12.0,9.0,16.0,16.0,14.0,0.0,0.0,0.0,3
319.5,19.0,43.0,10.5568990863,14.6640584246,15.1444966093,20.0,3.0,90.0,12.0,16.0,15.0,11.0,0.0,7.0,16.0,14.0,11.0,8.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,16.0,16.0,15.0,0.0,0.0,0.0,14.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,12.0,12.0,16.0,16.0,0.0,14.0,16.0,10.0,0.0,0.0,0.0,0.0,5
258.0,26.0,45.0,10.3866058245,17.357881137,13.0103359173,25.0,1.0,-70.559967041,0.0,16.0,16.0,16.0,16.0,0.0,0.0,8.0,8.0,11.0,16.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,10.0,16.0,10.0,9.0,16.0,16.0,16.0,6.0,0.0,9.0,9.0,13.0,11.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,7
