,area,contours,radius,hull_radius,centroid_x,centroid_y,weight_0_0,weight_0_1,weight_0_2,weight_0_3,weight_1_0,weight_1_1,weight_1_2,weight_1_3,weight_2_0,weight_2_1,weight_2_2,weight_2_3,weight_3_0,weight_3_1,weight_3_2,weight_3_3,num_holes,label
132,276.0,31,10.5676727762,13.4248979009,16.4861111111,15.1660628019,0.0,8.0,61.0,0.0,1.0,35.0,56.0,0.0,10.0,50.0,52.0,0.0,0.0,6.0,51.0,0.0,0,1
133,226.0,45,10.0202394259,14.5047962125,18.7610619469,16.8185840708,0.0,0.0,35.0,13.0,0.0,0.0,55.0,11.0,0.0,30.0,61.0,3.0,4.0,28.0,38.0,3.0,0,1
134,264.5,65,9.57970891241,12.6673054882,15.2085696282,18.3144297417,0.0,7.0,38.0,0.0,0.0,40.0,17.0,0.0,16.0,55.0,50.0,9.0,8.0,28.0,52.0,5.0,0,4
135,272.5,54,9.86293185439,12.4309553216,15.749235474,16.244648318,0.0,22.0,26.0,0.0,6.0,46.0,28.0,14.0,21.0,49.0,61.0,14.0,0.0,11.0,37.0,0.0,0,4
136,261.0,49,10.223454627,13.8096241,13.2286079183,13.8180076628,15.0,59.0,46.0,2.0,25.0,43.0,5.0,0.0,1.0,24.0,40.0,0.0,0.0,45.0,33.0,0.0,0,5
137,219.0,58,9.37864287948,12.7500682291,16.7937595129,16.104261796,0.0,9.0,29.0,0.0,1.0,47.0,22.0,17.0,7.0,35.0,59.0,4.0,0.0,4.0,45.0,0.0,0,4
138,348.5,45,11.3299673699,13.2054191781,16.268770923,14.9856527977,6.0,57.0,21.0,0.0,13.0,46.0,60.0,9.0,0.0,13.0,38.0,20.0,0.0,45.0,50.0,20.0,1,9
139,273.5,56,10.8911954031,14.4446928357,16.3424741012,15.1023765996,10.0,61.0,35.0,0.0,2.0,40.0,38.0,0.0,0.0,4.0,33.0,18.0,0.0,47.0,47.0,17.0,0,3
140,273.5,42,10.2500033776,13.5472585176,16.3443022547,14.4887263863,0.0,20.0,58.0,3.0,8.0,60.0,47.0,0.0,1.0,19.0,43.0,0.0,0.0,15.0,59.0,0.0,0,1
141,362.0,47,10.7967007158,14.0588363228,17.138121547,16.9337016575,0.0,36.0,37.0,1.0,0.0,33.0,45.0,7.0,1.0,37.0,46.0,7.0,2.0,34.0,44.0,19.0,2,8
142,467.0,36,13.0927558842,13.1630719682,15.6006423983,15.1891506067,0.0,48.0,52.0,8.0,9.0,28.0,17.0,16.0,16.0,24.0,23.0,13.0,3.0,47.0,39.0,0.0,1,0
143,202.5,54,8.95111826546,13.6596651577,17.8930041152,12.9135802469,0.0,30.0,56.0,17.0,0.0,8.0,46.0,4.0,0.0,26.0,41.0,5.0,0.0,29.0,9.0,0.0,0,7
144,286.0,41,11.0452752402,14.5356149118,16.344988345,16.048951049,15.0,55.0,33.0,0.0,5.0,25.0,39.0,0.0,0.0,7.0,46.0,18.0,6.0,51.0,52.0,14.0,0,3
145,310.0,34,10.8881271565,13.4653207765,15.2198924731,11.4553763441,12.0,51.0,52.0,17.0,9.0,43.0,46.0,4.0,0.0,21.0,31.0,0.0,2.0,48.0,7.0,0.0,1,9
146,276.5,50,9.71785893764,14.2279855759,16.0223025919,13.7070524412,0.0,47.0,60.0,23.0,0.0,2.0,49.0,2.0,11.0,60.0,45.0,0.0,0.0,50.0,2.0,0.0,0,7
147,294.0,51,10.1455926969,13.0549709149,14.4512471655,17.29138322,0.0,43.0,35.0,0.0,1.0,56.0,1.0,0.0,4.0,64.0,40.0,0.0,0.0,40.0,56.0,1.0,1,6
148,317.0,43,11.0466524799,13.2945291583,16.4505783386,19.8533123028,0.0,31.0,7.0,0.0,0.0,45.0,8.0,0.0,5.0,56.0,32.0,15.0,0.0,36.0,35.0,36.0,1,6
149,228.5,35,9.34766812727,11.8293513148,15.1159737418,13.8643326039,0.0,31.0,34.0,0.0,12.0,54.0,42.0,0.0,0.0,19.0,39.0,0.0,0.0,22.0,25.0,0.0,0,1
150,331.0,50,10.9459784017,13.4732769063,16.3640483384,14.8655589124,2.0,43.0,28.0,0.0,14.0,55.0,61.0,8.0,0.0,14.0,42.0,17.0,0.0,37.0,51.0,9.0,1,9
151,351.0,42,11.3880277897,13.7804078727,16.4245014245,15.5631528965,0.0,27.0,45.0,3.0,2.0,40.0,35.0,3.0,0.0,40.0,47.0,0.0,0.0,30.0,45.0,4.0,2,8
152,267.5,62,9.83298001588,13.0298683494,15.8062305296,16.0043613707,0.0,16.0,37.0,2.0,6.0,42.0,21.0,23.0,23.0,54.0,55.0,11.0,0.0,7.0,37.0,0.0,0,4
153,285.0,47,10.089271197,14.3792434276,16.6801169591,12.6771929825,2.0,50.0,62.0,35.0,0.0,20.0,52.0,2.0,0.0,45.0,38.0,0.0,0.0,51.0,7.0,0.0,0,7
154,272.0,37,10.5116657622,12.8892091636,14.2953431373,18.8541666667,0.0,45.0,5.0,0.0,2.0,48.0,0.0,0.0,11.0,58.0,43.0,5.0,0.0,44.0,64.0,4.0,0,6
155,286.5,61,9.56983504985,13.1307607615,16.7353112275,13.3478766725,0.0,36.0,35.0,20.0,10.0,55.0,50.0,24.0,1.0,31.0,46.0,3.0,0.0,19.0,25.0,0.0,0,4
156,299.0,48,11.5452459699,13.3248014531,15.8483835006,19.353400223,0.0,39.0,15.0,0.0,0.0,40.0,0.0,0.0,2.0,57.0,37.0,18.0,0.0,41.0,48.0,19.0,1,6
157,230.0,45,9.20798641858,13.9710140459,17.5507246377,14.965942029,0.0,0.0,56.0,0.0,3.0,35.0,59.0,0.0,3.0,21.0,50.0,0.0,0.0,0.0,53.0,3.0,0,1
158,258.5,39,10.5961679268,13.9318932335,15.7408123791,13.6408768536,2.0,47.0,58.0,0.0,0.0,24.0,56.0,5.0,0.0,45.0,35.0,5.0,3.0,49.0,1.0,0.0,0,7
159,277.0,62,10.0488025448,14.0256093518,15.5974729242,15.8411552347,3.0,54.0,39.0,0.0,0.0,47.0,31.0,0.0,0.0,14.0,50.0,7.0,7.0,53.0,44.0,2.0,0,3
160,230.5,47,9.57467104691,12.5881168223,15.8915401302,13.6037599422,0.0,41.0,49.0,0.0,0.0,17.0,54.0,3.0,0.0,51.0,34.0,6.0,0.0,36.0,0.0,0.0,0,7
161,219.0,43,9.66616676734,12.9455204649,15.103500761,15.5928462709,0.0,43.0,32.0,0.0,0.0,55.0,19.0,0.0,0.0,15.0,40.0,0.0,0.0,41.0,43.0,0.0,0,5
162,337.5,64,10.492719022,15.0780295649,16.4202469136,16.0977777778,1.0,48.0,56.0,0.0,17.0,34.0,50.0,0.0,0.0,21.0,48.0,1.0,0.0,51.0,58.0,32.0,0,2
163,219.5,53,10.5908468214,14.5587253767,16.6697038724,15.5740318907,9.0,51.0,36.0,0.0,0.0,9.0,40.0,0.0,0.0,5.0,38.0,10.0,2.0,42.0,46.0,9.0,0,3
164,288.5,43,10.0778899228,13.0439681796,17.2848064702,16.3963027152,0.0,2.0,50.0,0.0,0.0,40.0,46.0,4.0,11.0,50.0,62.0,15.0,0.0,0.0,57.0,7.0,0,4
165,258.0,61,9.32457730616,14.3563695765,16.3947028424,14.3262273902,0.0,52.0,48.0,14.0,5.0,49.0,37.0,1.0,2.0,13.0,31.0,11.0,0.0,34.0,48.0,4.0,0,5
166,330.0,48,11.6683882654,13.6173271493,16.5606060606,14.8358585859,1.0,46.0,42.0,0.0,2.0,40.0,55.0,4.0,0.0,12.0,38.0,16.0,3.0,42.0,48.0,20.0,1,9
167,345.5,44,11.0119968488,14.4233972712,15.5470332851,14.4669561023,9.0,45.0,48.0,0.0,10.0,43.0,57.0,0.0,0.0,13.0,45.0,4.0,0.0,53.0,54.0,6.0,1,9
168,338.5,27,11.4381107352,13.5245022143,14.6100443131,18.8517971443,0.0,46.0,4.0,0.0,3.0,53.0,7.0,0.0,16.0,56.0,52.0,13.0,5.0,49.0,57.0,5.0,1,6
169,338.0,33,11.6665720835,12.8983312206,17.2588757396,12.8343195266,0.0,20.0,60.0,16.0,10.0,63.0,45.0,19.0,3.0,32.0,53.0,10.0,0.0,0.0,39.0,0.0,1,4
170,442.5,37,11.9676337437,13.1552107918,15.749905838,16.3009416196,0.0,46.0,37.0,0.0,6.0,34.0,28.0,6.0,11.0,21.0,26.0,17.0,3.0,28.0,56.0,7.0,1,0
171,272.5,53,9.49975937916,14.3677298504,15.8544342508,14.620795107,7.0,52.0,58.0,0.0,0.0,38.0,25.0,0.0,0.0,25.0,50.0,5.0,0.0,48.0,36.0,3.0,0,3
172,222.0,55,9.50679763892,12.8324783084,17.2057057057,13.9797297297,0.0,37.0,59.0,7.0,0.0,0.0,30.0,5.0,0.0,47.0,57.0,3.0,0.0,29.0,9.0,0.0,0,7
173,455.0,29,13.0355833557,13.6226080282,16.0091575092,15.2098901099,0.0,42.0,64.0,6.0,8.0,39.0,26.0,16.0,5.0,34.0,22.0,15.0,0.0,50.0,47.0,0.0,1,0
174,315.0,37,11.3657127715,13.4368052373,16.2576719577,16.8735449735,0.0,5.0,47.0,0.0,0.0,24.0,58.0,7.0,25.0,61.0,60.0,5.0,5.0,10.0,55.0,0.0,0,4
175,273.0,52,9.52734591618,13.1408833625,16.4719169719,14.5006105006,0.0,44.0,59.0,0.0,0.0,12.0,53.0,0.0,0.0,47.0,52.0,10.0,0.0,42.0,19.0,0.0,0,7
176,276.5,32,9.52180651857,13.571751275,17.2543701025,15.3140446052,0.0,0.0,64.0,8.0,0.0,28.0,62.0,2.0,9.0,47.0,53.0,0.0,0.0,3.0,57.0,0.0,0,1
177,295.0,61,9.57852286337,12.4151046853,15.6745762712,16.2305084746,0.0,25.0,24.0,0.0,8.0,53.0,22.0,26.0,17.0,59.0,57.0,12.0,0.0,16.0,36.0,0.0,0,4
178,262.5,47,10.381361318,15.7863898729,14.7676190476,17.2571428571,11.0,61.0,20.0,0.0,7.0,14.0,33.0,0.0,0.0,32.0,20.0,0.0,4.0,64.0,53.0,25.0,0,2
179,275.0,48,10.8312765817,15.2594497985,13.9115151515,17.14,15.0,59.0,9.0,0.0,23.0,30.0,20.0,0.0,0.0,32.0,16.0,0.0,3.0,60.0,62.0,20.0,0,2
180,245.0,35,9.683527816,12.7180791535,18.787755102,14.2496598639,0.0,40.0,45.0,0.0,0.0,23.0,54.0,14.0,0.0,0.0,30.0,21.0,0.0,22.0,52.0,5.0,0,9
181,281.0,34,10.6207349348,13.2501593862,16.2639383155,15.6583629893,0.0,32.0,43.0,0.0,0.0,31.0,59.0,0.0,0.0,40.0,43.0,0.0,0.0,44.0,42.0,0.0,0,1
182,245.0,45,9.59904732626,14.2613700989,14.8340136054,16.462585034,3.0,60.0,25.0,0.0,9.0,14.0,37.0,0.0,0.0,28.0,18.0,0.0,0.0,56.0,57.0,12.0,0,2
183,253.0,44,10.5577561852,15.2864862203,14.0072463768,18.2516469038,19.0,49.0,17.0,0.0,2.0,19.0,24.0,0.0,0.0,49.0,6.0,0.0,10.0,64.0,64.0,11.0,0,2
184,258.5,41,10.113950296,13.2658356209,17.0322372663,11.55448098,2.0,31.0,58.0,14.0,10.0,49.0,52.0,1.0,0.0,0.0,35.0,7.0,0.0,2.0,40.0,0.0,1,9
185,275.0,38,10.5795688192,14.1070735686,16.6587878788,14.9303030303,0.0,12.0,62.0,2.0,1.0,32.0,58.0,0.0,10.0,47.0,48.0,0.0,0.0,7.0,53.0,2.0,0,1
186,270.0,64,9.80301422677,14.5059399528,16.3098765432,15.7092592593,9.0,49.0,44.0,0.0,5.0,8.0,42.0,0.0,1.0,42.0,45.0,6.0,0.0,41.0,51.0,13.0,0,3
187,320.0,52,11.0855893535,13.2622418815,15.0458333333,18.5052083333,0.0,44.0,5.0,0.0,9.0,52.0,11.0,0.0,4.0,38.0,20.0,13.0,0.0,36.0,39.0,12.0,1,6
188,284.0,56,9.03929611907,13.5615308737,14.9325117371,17.5944835681,0.0,23.0,36.0,0.0,0.0,44.0,19.0,1.0,14.0,55.0,50.0,10.0,12.0,36.0,49.0,0.0,0,4
189,260.0,60,8.99659386645,13.2879778152,14.5692307692,17.5474358974,0.0,11.0,40.0,0.0,0.0,43.0,19.0,0.0,27.0,52.0,58.0,0.0,5.0,23.0,48.0,0.0,0,4
190,308.5,34,10.1018045281,14.0741644458,14.790923825,16.829821718,0.0,58.0,15.0,0.0,2.0,56.0,34.0,0.0,0.0,48.0,49.0,0.0,0.0,56.0,50.0,4.0,0,1
191,244.0,41,10.5665952384,15.6963862995,14.387295082,16.2793715847,14.0,51.0,35.0,0.0,3.0,8.0,44.0,0.0,0.0,40.0,15.0,0.0,10.0,58.0,40.0,18.0,0,2
192,282.5,49,10.7973108124,14.5398163199,15.6460176991,15.581120944,12.0,51.0,40.0,0.0,23.0,35.0,11.0,0.0,2.0,25.0,40.0,19.0,0.0,27.0,54.0,22.0,0,5
193,278.0,46,9.99295963522,14.090860539,16.2470023981,13.0587529976,1.0,52.0,63.0,9.0,0.0,27.0,57.0,7.0,0.0,43.0,34.0,8.0,0.0,50.0,1.0,0.0,0,7
194,233.5,60,9.78366200525,14.35834681,15.5546038544,15.3554603854,4.0,42.0,41.0,0.0,4.0,41.0,23.0,0.0,2.0,29.0,40.0,4.0,5.0,33.0,46.0,7.0,0,3
195,442.5,32,12.3849932552,12.8883333071,15.3310734463,15.8998116761,2.0,51.0,31.0,0.0,16.0,19.0,37.0,8.0,11.0,15.0,18.0,15.0,0.0,38.0,46.0,2.0,1,0
196,229.0,58,10.0699111089,14.0104400783,17.4272197962,16.1579330422,0.0,43.0,35.0,2.0,0.0,13.0,45.0,5.0,0.0,17.0,42.0,9.0,5.0,41.0,46.0,8.0,0,3
197,206.5,65,10.0614968401,14.8554571774,17.2437449556,15.215496368,5.0,34.0,43.0,7.0,0.0,19.0,38.0,1.0,0.0,21.0,35.0,6.0,0.0,36.0,36.0,5.0,0,3
198,298.0,52,9.21634992585,13.4692391299,15.4546979866,18.3092841163,0.0,10.0,41.0,0.0,0.0,35.0,26.0,5.0,20.0,60.0,52.0,13.0,9.0,33.0,57.0,0.0,0,4
199,327.0,23,12.1628327223,13.0779059111,14.9077471967,15.9067278287,0.0,59.0,27.0,0.0,0.0,56.0,40.0,0.0,0.0,56.0,51.0,0.0,0.0,37.0,53.0,0.0,0,1
200,245.5,43,10.0551076165,12.4458855569,18.0142566191,11.7053632043,1.0,30.0,62.0,13.0,3.0,39.0,52.0,15.0,0.0,0.0,40.0,4.0,0.0,5.0,38.0,0.0,0,9
201,247.0,56,10.0345740265,13.3870280999,15.371120108,13.4291497976,10.0,54.0,42.0,0.0,6.0,34.0,35.0,0.0,0.0,8.0,49.0,0.0,0.0,37.0,31.0,0.0,0,3
202,226.0,57,10.2349651523,14.3661886746,14.9638643068,16.6969026549,12.0,53.0,8.0,0.0,5.0,30.0,20.0,0.0,0.0,15.0,45.0,8.0,8.0,48.0,45.0,4.0,0,3
203,287.0,73,9.49229380182,13.0512697432,14.9715447154,16.1957026713,0.0,30.0,24.0,5.0,4.0,45.0,39.0,2.0,26.0,61.0,61.0,8.0,0.0,28.0,19.0,0.0,0,4
204,236.0,44,10.1187844594,14.1298988467,14.2302259887,14.4032485876,5.0,50.0,46.0,9.0,13.0,39.0,3.0,0.0,4.0,26.0,41.0,0.0,0.0,41.0,36.0,0.0,0,5
205,269.5,63,10.2226988542,13.8469761287,15.3525046382,14.4514533086,5.0,54.0,43.0,5.0,6.0,55.0,24.0,0.0,1.0,20.0,49.0,10.0,0.0,40.0,35.0,0.0,0,5
206,219.5,37,9.36210962938,15.1528566012,15.1609719058,16.3857251329,0.0,60.0,23.0,0.0,0.0,22.0,31.0,0.0,0.0,21.0,16.0,0.0,1.0,46.0,45.0,18.0,0,2
207,347.5,49,11.3654796914,12.7349722491,15.7865707434,17.7841726619,0.0,39.0,22.0,0.0,3.0,54.0,26.0,2.0,3.0,52.0,26.0,23.0,0.0,38.0,47.0,8.0,1,6
208,203.0,37,9.41177615817,14.1490221059,16.1781609195,16.1461412151,0.0,32.0,21.0,0.0,1.0,51.0,30.0,0.0,3.0,4.0,42.0,0.0,0.0,17.0,58.0,10.0,0,1
209,292.5,38,10.8325945601,13.2105718586,15.498005698,12.9447293447,0.0,37.0,30.0,0.0,8.0,20.0,39.0,0.0,0.0,26.0,38.0,0.0,0.0,23.0,41.0,6.0,1,9
210,294.5,51,11.0767933779,12.7775853351,15.2637238257,13.5727221279,2.0,53.0,27.0,0.0,14.0,41.0,54.0,0.0,2.0,24.0,34.0,9.0,0.0,28.0,39.0,4.0,1,9
211,363.5,32,11.5797239416,13.6419017196,15.6533700138,15.9821182944,0.0,44.0,51.0,1.0,0.0,44.0,58.0,1.0,4.0,58.0,47.0,0.0,3.0,52.0,59.0,0.0,0,8
212,247.0,45,10.9136047542,14.244844558,14.5269905533,12.875168691,10.0,61.0,46.0,2.0,11.0,59.0,29.0,0.0,0.0,0.0,35.0,0.0,0.0,37.0,34.0,0.0,0,5
213,236.0,45,10.3592175049,14.2779127832,15.9519774011,17.7379943503,3.0,59.0,16.0,0.0,0.0,8.0,36.0,0.0,0.0,19.0,27.0,0.0,0.0,53.0,54.0,25.0,0,2
214,247.0,45,9.77785964876,13.5621614987,13.6295546559,14.4163292848,7.0,52.0,48.0,0.0,28.0,42.0,3.0,0.0,0.0,16.0,41.0,0.0,0.0,44.0,37.0,0.0,0,5
215,273.0,57,9.88673506557,12.8275790782,16.7124542125,15.4902319902,0.0,12.0,37.0,8.0,3.0,51.0,23.0,27.0,13.0,48.0,62.0,8.0,0.0,2.0,42.0,0.0,0,4
216,233.5,52,9.32988539692,14.0133993993,15.8458244111,14.335474661,0.0,52.0,40.0,10.0,3.0,57.0,31.0,0.0,3.0,9.0,27.0,12.0,0.0,37.0,43.0,2.0,0,5
217,251.5,38,10.9821262317,15.1727830703,16.8270377734,16.8376408217,8.0,61.0,29.0,0.0,0.0,4.0,46.0,0.0,0.0,3.0,47.0,0.0,1.0,50.0,60.0,28.0,0,2
218,269.0,55,9.91407969787,13.0195194954,14.5359355638,17.5068153656,0.0,30.0,12.0,0.0,3.0,45.0,14.0,11.0,29.0,56.0,57.0,12.0,4.0,25.0,32.0,0.0,0,4
219,286.5,34,9.63408042953,13.4094871352,14.6143106457,15.9447353112,0.0,35.0,37.0,0.0,1.0,53.0,36.0,0.0,6.0,59.0,27.0,0.0,0.0,38.0,51.0,0.0,0,1
220,240.5,35,9.42753090317,15.4880862594,14.1316701317,17.9452529453,0.0,51.0,0.0,0.0,19.0,61.0,3.0,0.0,0.0,29.0,13.0,0.0,0.0,53.0,59.0,27.0,0,1
221,446.0,35,12.1446847758,12.6048045851,15.4940209268,16.0463378176,0.0,47.0,37.0,0.0,7.0,21.0,25.0,6.0,14.0,19.0,11.0,13.0,0.0,41.0,44.0,3.0,1,0
222,289.0,58,9.435467211,14.6634371373,15.0743944637,16.6776239908,4.0,57.0,28.0,0.0,18.0,29.0,36.0,0.0,0.0,28.0,27.0,4.0,0.0,57.0,50.0,26.0,0,2
223,248.5,49,9.15953625206,13.8203231347,17.5922199866,13.5680751174,4.0,44.0,59.0,9.0,0.0,2.0,42.0,11.0,0.0,33.0,53.0,7.0,0.0,21.0,27.0,0.0,0,7
224,272.5,35,10.3026990093,14.0112788156,15.0275229358,15.4342507645,0.0,47.0,37.0,0.0,0.0,36.0,48.0,0.0,0.0,47.0,34.0,0.0,0.0,58.0,28.0,0.0,0,1
225,260.0,39,10.4063538305,14.4949041769,16.0615384615,12.8762820513,0.0,49.0,50.0,12.0,12.0,56.0,44.0,1.0,0.0,2.0,40.0,6.0,0.0,25.0,37.0,0.0,0,5
226,233.0,51,10.2849617119,14.0219624541,15.4842632332,14.6494992847,4.0,51.0,53.0,0.0,14.0,34.0,7.0,0.0,0.0,17.0,41.0,7.0,0.0,34.0,43.0,5.0,0,5
227,217.0,45,10.1219331709,13.3802590709,17.5230414747,13.0176651306,0.0,35.0,46.0,35.0,0.0,6.0,35.0,5.0,0.0,35.0,37.0,0.0,0.0,40.0,12.0,0.0,0,7
228,294.0,47,10.9289737302,12.805786146,14.9109977324,19.4710884354,0.0,42.0,1.0,0.0,6.0,34.0,3.0,0.0,12.0,58.0,46.0,6.0,0.0,39.0,52.0,15.0,1,6
229,249.0,58,10.0745246463,14.7082029257,14.2824631861,17.3942436412,8.0,62.0,8.0,0.0,10.0,24.0,29.0,0.0,0.0,30.0,15.0,0.0,3.0,60.0,50.0,21.0,0,2
230,209.5,55,10.0950963985,13.5892973475,17.4367541766,14.5727923628,4.0,40.0,46.0,0.0,4.0,10.0,47.0,1.0,0.0,9.0,32.0,15.0,0.0,31.0,40.0,3.0,0,3
231,405.0,43,11.1562581856,14.2488305765,15.2032921811,14.9798353909,5.0,62.0,52.0,5.0,5.0,50.0,51.0,1.0,0.0,47.0,46.0,0.0,5.0,56.0,47.0,0.0,2,8
232,267.0,45,10.9813281681,13.9777740171,15.063670412,14.808988764,2.0,55.0,39.0,7.0,11.0,49.0,18.0,0.0,6.0,21.0,53.0,5.0,0.0,38.0,40.0,1.0,0,5
233,357.0,38,11.4208794105,13.1182097963,16.0658263305,14.2684407096,10.0,60.0,33.0,0.0,12.0,55.0,61.0,6.0,0.0,16.0,46.0,16.0,0.0,38.0,56.0,8.0,1,9
234,400.5,33,11.4677438032,12.2100641774,15.1697877653,16.3678734915,1.0,45.0,21.0,0.0,11.0,52.0,46.0,4.0,9.0,48.0,32.0,10.0,0.0,44.0,45.0,2.0,1,0
235,272.5,43,10.1220290281,14.2389995676,14.9376146789,16.7051987768,8.0,62.0,18.0,0.0,12.0,19.0,48.0,0.0,0.0,10.0,35.0,0.0,4.0,59.0,62.0,15.0,0,2
236,278.0,43,10.5848559425,13.0606916586,13.01558753,15.1876498801,0.0,48.0,31.0,0.0,11.0,64.0,19.0,0.0,7.0,64.0,9.0,0.0,0.0,47.0,36.0,8.0,0,1
237,221.0,52,10.0742779725,13.623288675,16.3250377074,15.1915535445,5.0,50.0,35.0,0.0,1.0,22.0,41.0,0.0,0.0,0.0,37.0,10.0,0.0,46.0,40.0,2.0,0,3
238,273.0,61,9.46505687698,12.7354174541,15.8553113553,15.4456654457,0.0,25.0,28.0,0.0,7.0,50.0,29.0,26.0,10.0,49.0,59.0,2.0,0.0,22.0,27.0,0.0,0,4
239,231.5,38,9.65704334294,13.563339556,12.3052555796,11.7494600432,16.0,59.0,57.0,13.0,16.0,40.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,50.0,0.0,0.0,0,5
240,266.5,63,9.88138607624,13.2366242634,15.8924327705,13.9724828018,0.0,40.0,20.0,19.0,14.0,47.0,49.0,16.0,3.0,37.0,42.0,2.0,0.0,25.0,20.0,0.0,0,4
241,210.5,61,10.4001757838,15.3031291962,15.2185273159,14.6207442597,4.0,54.0,32.0,9.0,3.0,47.0,32.0,0.0,1.0,1.0,19.0,14.0,10.0,44.0,37.0,2.0,0,5
242,288.0,50,9.92464589071,13.7480199605,18.1840277778,13.6521990741,0.0,37.0,61.0,29.0,0.0,6.0,51.0,14.0,0.0,42.0,54.0,9.0,0.0,29.0,27.0,0.0,0,7
243,284.0,53,11.3548333121,14.7789048199,16.7171361502,14.6314553991,13.0,49.0,50.0,8.0,7.0,22.0,58.0,3.0,1.0,5.0,30.0,23.0,11.0,46.0,47.0,5.0,0,3
244,240.0,52,10.1709343303,13.7093062373,17.2979166667,14.3243055556,8.0,46.0,57.0,0.0,0.0,7.0,44.0,0.0,0.0,5.0,52.0,10.0,0.0,29.0,43.0,1.0,0,3
245,280.0,51,10.0397722737,14.2287807037,14.0130952381,13.1041666667,15.0,64.0,64.0,8.0,15.0,44.0,9.0,0.0,0.0,26.0,30.0,0.0,4.0,49.0,33.0,0.0,0,5
246,268.0,39,11.7452468134,13.6920620491,16.8016169154,11.3184079602,3.0,41.0,38.0,11.0,7.0,31.0,34.0,16.0,0.0,0.0,20.0,9.0,0.0,24.0,38.0,0.0,1,9
247,247.0,30,9.68514392098,13.4434052346,15.6113360324,15.1315789474,0.0,28.0,38.0,0.0,5.0,57.0,38.0,0.0,2.0,25.0,43.0,0.0,0.0,21.0,49.0,2.0,0,1
248,249.5,52,10.011058368,13.6776691458,18.5611222445,14.036740147,0.0,29.0,54.0,28.0,0.0,10.0,41.0,11.0,0.0,27.0,63.0,8.0,0.0,37.0,15.0,0.0,0,7
249,485.5,23,12.7765145729,13.2857473678,15.4596635771,15.6350841057,5.0,55.0,50.0,1.0,17.0,47.0,29.0,11.0,12.0,29.0,25.0,16.0,2.0,46.0,54.0,5.0,1,0
250,264.0,49,10.2549541487,12.413065026,17.0031565657,13.297979798,0.0,40.0,30.0,0.0,4.0,61.0,64.0,18.0,0.0,2.0,34.0,10.0,0.0,17.0,36.0,0.0,0,9
251,348.0,44,10.7207764915,14.1860241694,15.8223180077,15.3376436782,0.0,54.0,53.0,0.0,0.0,48.0,61.0,1.0,0.0,41.0,54.0,0.0,0.0,55.0,50.0,0.0,0,1
252,256.0,37,9.96748326518,15.1967113889,14.361328125,17.5475260417,3.0,57.0,0.0,0.0,17.0,58.0,10.0,0.0,0.0,28.0,24.0,0.0,0.0,51.0,57.0,28.0,0,1
253,213.5,53,10.3580082385,14.7415504953,17.7150663544,15.6455893833,0.0,41.0,46.0,0.0,0.0,18.0,41.0,0.0,0.0,10.0,28.0,12.0,0.0,35.0,44.0,22.0,0,3
254,340.0,46,11.6166781726,13.6845427854,16.4362745098,13.7299019608,4.0,41.0,51.0,1.0,9.0,37.0,44.0,10.0,0.0,7.0,29.0,16.0,3.0,44.0,46.0,10.0,1,9
255,342.0,49,10.5486483169,14.256938901,16.3343079922,16.3323586745,7.0,53.0,41.0,0.0,23.0,33.0,48.0,2.0,0.0,11.0,60.0,5.0,0.0,52.0,54.0,29.0,0,2
256,346.0,48,11.0019611424,12.9845020376,15.552504817,12.3145472062,3.0,50.0,58.0,4.0,10.0,31.0,54.0,7.0,0.0,41.0,45.0,8.0,0.0,40.0,4.0,0.0,0,7
257,358.5,45,11.5589472046,12.5148381152,17.0227801023,12.1143654114,0.0,39.0,52.0,25.0,13.0,49.0,33.0,20.0,1.0,25.0,55.0,4.0,0.0,10.0,33.0,0.0,1,9
258,422.5,30,12.0614031546,12.9045960721,15.3439842209,16.1609467456,0.0,56.0,34.0,0.0,1.0,52.0,35.0,4.0,8.0,40.0,33.0,10.0,1.0,52.0,55.0,2.0,1,0
259,219.0,53,9.54747504164,13.3248261174,16.101978691,13.2785388128,5.0,42.0,50.0,0.0,8.0,11.0,41.0,2.0,0.0,29.0,46.0,9.0,0.0,34.0,9.0,0.0,0,7
260,357.0,50,11.5258467244,12.8053263354,16.0182072829,18.4957983193,0.0,37.0,12.0,0.0,6.0,51.0,29.0,3.0,5.0,44.0,15.0,25.0,0.0,32.0,42.0,14.0,1,6
261,362.5,49,11.6013952586,13.4080736247,16.6252873563,18.5788505747,0.0,32.0,32.0,0.0,0.0,56.0,11.0,0.0,4.0,64.0,51.0,24.0,0.0,39.0,38.0,36.0,1,6
262,200.0,42,10.001804383,15.0300554702,14.24,17.8775,7.0,56.0,9.0,0.0,7.0,16.0,20.0,0.0,0.0,13.0,18.0,0.0,2.0,61.0,54.0,16.0,0,2
263,390.5,36,10.8016851862,14.0071313693,15.4707639778,16.2445582586,6.0,45.0,33.0,0.0,0.0,51.0,41.0,0.0,0.0,47.0,38.0,8.0,0.0,46.0,48.0,8.0,2,8
264,270.0,47,11.1378718619,13.8468448263,17.2728395062,15.8549382716,12.0,54.0,38.0,0.0,0.0,0.0,52.0,8.0,0.0,4.0,61.0,8.0,11.0,45.0,46.0,8.0,0,3
